time,54.5125,55.4925,56.4725,57.4525,58.4325,59.4125,60.3925,61.3725,62.3525,63.3325,64.3125,65.2925,66.2725,67.2525,68.2325,69.2125,70.1925,71.1725,72.1525,73.1325,74.1125,75.0925,76.0725,77.0525,78.0325,79.0125,79.9925,80.9725,81.9525,82.9325,83.9125,84.8925,85.8725,86.8525,87.8325,88.8125,89.7925,90.7725,91.7525,92.7325,93.7125,94.6925,95.6725,96.6525,97.6325,98.6125
24.049999,-45.201802,-49.87785,-40.525753,-42.084436,-45.201802,-43.643119,-43.643119,-45.201802,-46.760485,-51.436533,-52.995216,-45.201802,-46.760485,-40.525753,-45.201802,-48.319167,-48.319167,-46.760485,-51.436533,-43.643119,-42.084436,-48.319167,-48.319167,-49.87785,-52.995216,-48.319167,-48.319167,-45.201802,-52.995216,-54.553899,-51.436533,-45.201802,-43.643119,-46.760485,-48.319167,-48.319167,-46.760485,-40.525753,-32.732339,-38.96707,-43.643119,-43.643119,-43.643119,-40.525753,-35.849705,-40.525753
24.1,-32.732339,-26.497608,-37.408388,-43.643119,-43.643119,-43.643119,-43.643119,-40.525753,-40.525753,-34.291022,-35.849705,-40.525753,-40.525753,-43.643119,-49.87785,-54.553899,-51.436533,-48.319167,-45.201802,-42.084436,-46.760485,-43.643119,-43.643119,-43.643119,-48.319167,-40.525753,-40.525753,-48.319167,-48.319167,-48.319167,-40.525753,-40.525753,-37.408388,-43.643119,-43.643119,-43.643119,-42.084436,-40.525753,-42.084436,-43.643119,-35.849705,-43.643119,-40.525753,-46.760485,-45.201802,-35.849705
24.15,-31.173656,-31.173656,-28.056291,-28.056291,-38.96707,-43.643119,-43.643119,-40.525753,-38.96707,-38.96707,-46.760485,-45.201802,-45.201802,-37.408388,-37.408388,-35.849705,-38.96707,-38.96707,-35.849705,-38.96707,-42.084436,-40.525753,-43.643119,-40.525753,-35.849705,-38.96707,-34.291022,-37.408388,-45.201802,-45.201802,-48.319167,-46.760485,-43.643119,-46.760485,-43.643119,-43.643119,-45.201802,-48.319167,-43.643119,-38.96707,-37.408388,-32.732339,-37.408388,-35.849705,-37.408388,-37.408388
24.200001,-14.028145,-18.704194,-20.262877,-17.145511,-18.704194,-21.821559,-26.497608,-32.732339,-32.732339,-32.732339,-31.173656,-29.614974,-37.408388,-34.291022,-35.849705,-40.525753,-43.643119,-42.084436,-38.96707,-38.96707,-43.643119,-40.525753,-32.732339,-32.732339,-34.291022,-37.408388,-42.084436,-40.525753,-48.319167,-40.525753,-38.96707,-40.525753,-40.525753,-38.96707,-43.643119,-48.319167,-42.084436,-40.525753,-42.084436,-42.084436,-40.525753,-42.084436,-45.201802,-42.084436,-40.525753,-40.525753
24.25,-7.793414,-3.117366,-14.028145,-15.586828,-17.145511,-15.586828,-14.028145,-17.145511,-21.821559,-23.380242,-28.056291,-24.938925,-24.938925,-28.056291,-28.056291,-32.732339,-35.849705,-37.408388,-37.408388,-35.849705,-35.849705,-35.849705,-37.408388,-35.849705,-35.849705,-37.408388,-49.87785,-37.408388,-35.849705,-35.849705,-37.408388,-37.408388,-40.525753,-35.849705,-32.732339,-35.849705,-43.643119,-45.201802,-43.643119,-38.96707,-40.525753,-40.525753,-40.525753,-42.084436,-43.643119,-43.643119
24.299999,0,14.028145,-7.793414,-14.028145,-12.469463,-14.028145,-15.586828,-14.028145,-21.821559,-20.262877,-20.262877,-20.262877,-23.380242,-23.380242,-21.821559,-26.497608,-24.938925,-24.938925,-24.938925,-28.056291,-26.497608,-28.056291,-28.056291,-28.056291,-28.056291,-26.497608,-31.173656,-35.849705,-34.291022,-35.849705,-32.732339,-35.849705,-37.408388,-40.525753,-40.525753,-35.849705,-31.173656,-32.732339,-34.291022,-32.732339,-34.291022,-34.291022,-34.291022,-48.319167,-46.760485,-43.643119
24.35,6.234731,10.91078,6.234731,6.234731,-6.234731,0,1.558683,-6.234731,-9.352097,-9.352097,-9.352097,-12.469463,-9.352097,-14.028145,-15.586828,-15.586828,-21.821559,-14.028145,-18.704194,-24.938925,-24.938925,-21.821559,-18.704194,-24.938925,-21.821559,-21.821559,-21.821559,-28.056291,-28.056291,-28.056291,-28.056291,-29.614974,-32.732339,-35.849705,-38.96707,-35.849705,-35.849705,-35.849705,-37.408388,-35.849705,-37.408388,-34.291022,-35.849705,-35.849705,-37.408388,-35.849705
24.4,12.469463,20.262877,9.352097,9.352097,7.793414,9.352097,10.91078,1.558683,6.234731,-6.234731,-7.793414,-6.234731,-7.793414,-9.352097,-9.352097,-14.028145,-14.028145,-17.145511,-17.145511,-17.145511,-17.145511,-17.145511,-17.145511,-20.262877,-18.704194,-23.380242,-23.380242,-24.938925,-29.614974,-28.056291,-28.056291,-24.938925,-24.938925,-24.938925,-24.938925,-23.380242,-26.497608,-24.938925,-28.056291,-37.408388,-29.614974,-23.380242,-24.938925,-28.056291,-32.732339,-31.173656
24.450001,28.056291,26.497608,29.614974,18.704194,15.586828,20.262877,9.352097,9.352097,7.793414,20.262877,15.586828,10.91078,14.028145,9.352097,-1.558683,-4.676048,-7.793414,-9.352097,-9.352097,-6.234731,-6.234731,-9.352097,-10.91078,-12.469463,-14.028145,-12.469463,-14.028145,-15.586828,-17.145511,-17.145511,-14.028145,-17.145511,-24.938925,-24.938925,-20.262877,-17.145511,-24.938925,-26.497608,-24.938925,-24.938925,-21.821559,-23.380242,-21.821559,-32.732339,-21.821559,-21.821559
24.5,32.732339,32.732339,26.497608,24.938925,24.938925,23.380242,18.704194,20.262877,21.821559,17.145511,12.469463,14.028145,15.586828,10.91078,15.586828,6.234731,6.234731,6.234731,-1.558683,1.558683,1.558683,-9.352097,-7.793414,-6.234731,-4.676048,-7.793414,-7.793414,-9.352097,-10.91078,-10.91078,-12.469463,-14.028145,-14.028145,-14.028145,-17.145511,-17.145511,-17.145511,-21.821559,-21.821559,-21.821559,-21.821559,-17.145511,-15.586828,-21.821559,-24.938925,-21.821559
24.549999,46.760485,46.760485,49.87785,38.96707,26.497608,28.056291,20.262877,17.145511,20.262877,21.821559,24.938925,21.821559,17.145511,18.704194,20.262877,14.028145,15.586828,12.469463,9.352097,9.352097,7.793414,4.676048,6.234731,9.352097,1.558683,1.558683,1.558683,-4.676048,-6.234731,-7.793414,-6.234731,-7.793414,-6.234731,-9.352097,-10.91078,-10.91078,-10.91078,-12.469463,-12.469463,-10.91078,-9.352097,-17.145511,-15.586828,-15.586828,-18.704194,-17.145511
24.6,56.112581,48.319167,48.319167,48.319167,40.525753,34.291022,37.408388,40.525753,38.96707,28.056291,24.938925,28.056291,31.173656,28.056291,18.704194,17.145511,23.380242,18.704194,24.938925,17.145511,14.028145,15.586828,14.028145,9.352097,7.793414,7.793414,9.352097,7.793414,3.117366,6.234731,10.91078,14.028145,0,1.558683,-1.558683,-3.117366,-3.117366,-3.117366,-9.352097,-4.676048,-6.234731,-6.234731,-10.91078,-10.91078,-10.91078,-7.793414
24.65,48.319167,51.436533,49.87785,56.112581,48.319167,48.319167,46.760485,48.319167,40.525753,35.849705,32.732339,35.849705,40.525753,28.056291,28.056291,28.056291,26.497608,21.821559,21.821559,17.145511,18.704194,14.028145,18.704194,21.821559,18.704194,9.352097,12.469463,14.028145,12.469463,12.469463,12.469463,14.028145,10.91078,9.352097,6.234731,9.352097,9.352097,6.234731,4.676048,3.117366,6.234731,4.676048,0,-1.558683,-1.558683,1.558683
24.700001,67.023361,67.023361,56.112581,46.760485,48.319167,48.319167,45.201802,45.201802,51.436533,42.084436,42.084436,42.084436,38.96707,32.732339,31.173656,26.497608,28.056291,32.732339,32.732339,32.732339,31.173656,24.938925,24.938925,21.821559,21.821559,21.821559,23.380242,24.938925,20.262877,21.821559,20.262877,18.704194,15.586828,14.028145,14.028145,14.028145,12.469463,14.028145,12.469463,10.91078,17.145511,9.352097,9.352097,9.352097,7.793414,6.234731
24.75,67.023361,71.69941,56.112581,65.464678,59.229947,52.995216,45.201802,46.760485,51.436533,48.319167,45.201802,43.643119,46.760485,34.291022,37.408388,32.732339,43.643119,43.643119,38.96707,34.291022,32.732339,35.849705,34.291022,34.291022,28.056291,31.173656,32.732339,32.732339,28.056291,24.938925,21.821559,24.938925,20.262877,17.145511,18.704194,24.938925,21.821559,20.262877,15.586828,15.586828,17.145511,17.145511,21.821559,17.145511,17.145511,10.91078
24.799999,60.78863,63.905996,51.436533,54.553899,52.995216,51.436533,48.319167,56.112581,56.112581,48.319167,48.319167,51.436533,37.408388,43.643119,45.201802,45.201802,43.643119,43.643119,43.643119,35.849705,32.732339,35.849705,34.291022,35.849705,37.408388,34.291022,32.732339,31.173656,35.849705,31.173656,28.056291,31.173656,29.614974,29.614974,28.056291,24.938925,24.938925,24.938925,24.938925,26.497608,26.497608,26.497608,23.380242,26.497608,23.380242,21.821559
24.85,71.69941,73.258092,59.229947,59.229947,62.347313,52.995216,51.436533,56.112581,57.671264,48.319167,48.319167,51.436533,48.319167,45.201802,40.525753,40.525753,38.96707,43.643119,40.525753,43.643119,48.319167,48.319167,45.201802,46.760485,45.201802,43.643119,42.084436,40.525753,37.408388,35.849705,38.96707,35.849705,37.408388,38.96707,40.525753,29.614974,29.614974,32.732339,34.291022,29.614974,31.173656,29.614974,24.938925,24.938925,29.614974,32.732339
24.9,60.78863,60.78863,60.78863,63.905996,57.671264,56.112581,60.78863,52.995216,51.436533,51.436533,48.319167,46.760485,46.760485,49.87785,42.084436,48.319167,49.87785,51.436533,48.319167,38.96707,49.87785,46.760485,40.525753,35.849705,42.084436,43.643119,42.084436,40.525753,42.084436,34.291022,32.732339,35.849705,40.525753,40.525753,37.408388,37.408388,34.291022,32.732339,31.173656,32.732339,32.732339,35.849705,35.849705,35.849705,35.849705,32.732339
24.950001,52.995216,60.78863,48.319167,48.319167,54.553899,57.671264,57.671264,54.553899,46.760485,48.319167,51.436533,56.112581,56.112581,51.436533,56.112581,45.201802,45.201802,45.201802,51.436533,48.319167,43.643119,48.319167,52.995216,48.319167,43.643119,43.643119,45.201802,43.643119,43.643119,40.525753,35.849705,40.525753,43.643119,45.201802,38.96707,32.732339,31.173656,35.849705,43.643119,35.849705,40.525753,43.643119,40.525753,37.408388,35.849705,32.732339
25,48.319167,48.319167,52.995216,54.553899,43.643119,51.436533,49.87785,51.436533,54.553899,49.87785,43.643119,40.525753,52.995216,56.112581,56.112581,46.760485,48.319167,51.436533,51.436533,52.995216,51.436533,52.995216,49.87785,46.760485,51.436533,49.87785,43.643119,40.525753,45.201802,45.201802,45.201802,45.201802,43.643119,40.525753,43.643119,43.643119,43.643119,46.760485,42.084436,40.525753,43.643119,43.643119,42.084436,40.525753,38.96707,38.96707
25.049999,52.995216,40.525753,46.760485,43.643119,46.760485,51.436533,51.436533,48.319167,48.319167,49.87785,52.995216,45.201802,48.319167,51.436533,51.436533,48.319167,49.87785,48.319167,48.319167,54.553899,51.436533,48.319167,48.319167,46.760485,56.112581,43.643119,49.87785,48.319167,46.760485,49.87785,51.436533,48.319167,43.643119,46.760485,52.995216,51.436533,48.319167,49.87785,49.87785,48.319167,51.436533,51.436533,49.87785,43.643119,45.201802,43.643119
25.1,35.849705,34.291022,32.732339,37.408388,38.96707,43.643119,40.525753,48.319167,43.643119,42.084436,45.201802,45.201802,45.201802,45.201802,49.87785,51.436533,52.995216,54.553899,46.760485,45.201802,43.643119,43.643119,43.643119,45.201802,46.760485,48.319167,43.643119,45.201802,48.319167,45.201802,48.319167,43.643119,49.87785,45.201802,42.084436,42.084436,45.201802,45.201802,46.760485,49.87785,51.436533,49.87785,48.319167,43.643119,40.525753,46.760485
25.15,28.056291,24.938925,24.938925,31.173656,31.173656,40.525753,37.408388,37.408388,40.525753,40.525753,43.643119,40.525753,32.732339,32.732339,43.643119,43.643119,45.201802,40.525753,40.525753,40.525753,43.643119,43.643119,46.760485,40.525753,43.643119,43.643119,48.319167,48.319167,46.760485,43.643119,43.643119,40.525753,45.201802,48.319167,48.319167,43.643119,40.525753,48.319167,48.319167,40.525753,45.201802,46.760485,40.525753,49.87785,51.436533,43.643119
25.200001,17.145511,18.704194,24.938925,24.938925,26.497608,28.056291,32.732339,28.056291,31.173656,37.408388,35.849705,34.291022,37.408388,37.408388,37.408388,32.732339,40.525753,40.525753,35.849705,40.525753,43.643119,43.643119,43.643119,42.084436,40.525753,40.525753,45.201802,42.084436,45.201802,45.201802,46.760485,43.643119,40.525753,43.643119,43.643119,46.760485,51.436533,46.760485,43.643119,43.643119,42.084436,43.643119,48.319167,48.319167,43.643119,40.525753
25.25,10.91078,12.469463,9.352097,17.145511,24.938925,23.380242,23.380242,21.821559,21.821559,21.821559,23.380242,28.056291,32.732339,31.173656,32.732339,34.291022,35.849705,34.291022,31.173656,32.732339,34.291022,35.849705,35.849705,28.056291,32.732339,35.849705,42.084436,43.643119,40.525753,40.525753,40.525753,35.849705,37.408388,42.084436,46.760485,43.643119,40.525753,40.525753,42.084436,43.643119,46.760485,43.643119,35.849705,32.732339,35.849705,43.643119
25.299999,-6.234731,1.558683,6.234731,10.91078,12.469463,17.145511,17.145511,17.145511,17.145511,17.145511,17.145511,20.262877,23.380242,24.938925,24.938925,28.056291,24.938925,28.056291,29.614974,32.732339,32.732339,31.173656,34.291022,35.849705,32.732339,42.084436,37.408388,40.525753,35.849705,35.849705,31.173656,31.173656,31.173656,37.408388,35.849705,37.408388,35.849705,35.849705,37.408388,37.408388,35.849705,34.291022,37.408388,37.408388,35.849705,37.408388
25.35,-7.793414,-9.352097,0,-9.352097,1.558683,6.234731,9.352097,6.234731,10.91078,12.469463,14.028145,15.586828,20.262877,18.704194,17.145511,17.145511,17.145511,24.938925,26.497608,26.497608,28.056291,26.497608,24.938925,28.056291,29.614974,28.056291,28.056291,32.732339,35.849705,32.732339,32.732339,29.614974,34.291022,32.732339,35.849705,37.408388,32.732339,29.614974,34.291022,40.525753,37.408388,37.408388,32.732339,37.408388,32.732339,35.849705
25.4,-17.145511,-10.91078,-14.028145,-15.586828,-12.469463,-15.586828,-14.028145,-12.469463,1.558683,10.91078,9.352097,9.352097,10.91078,10.91078,12.469463,12.469463,14.028145,14.028145,15.586828,17.145511,20.262877,18.704194,17.145511,21.821559,28.056291,24.938925,24.938925,28.056291,21.821559,21.821559,21.821559,24.938925,24.938925,26.497608,28.056291,21.821559,24.938925,24.938925,28.056291,26.497608,28.056291,28.056291,32.732339,28.056291,29.614974,24.938925
25.450001,-24.938925,-20.262877,-21.821559,-26.497608,-18.704194,-15.586828,-12.469463,-17.145511,-10.91078,-7.793414,-1.558683,-1.558683,0,-1.558683,6.234731,6.234731,6.234731,10.91078,9.352097,9.352097,14.028145,14.028145,17.145511,17.145511,14.028145,14.028145,14.028145,14.028145,15.586828,21.821559,18.704194,18.704194,20.262877,21.821559,20.262877,24.938925,21.821559,20.262877,21.821559,21.821559,23.380242,28.056291,26.497608,28.056291,28.056291,28.056291
25.5,-29.614974,-28.056291,-24.938925,-28.056291,-24.938925,-18.704194,-18.704194,-20.262877,-18.704194,-10.91078,-9.352097,-10.91078,-9.352097,-6.234731,-6.234731,-7.793414,-6.234731,0,1.558683,6.234731,9.352097,7.793414,7.793414,14.028145,9.352097,7.793414,3.117366,10.91078,14.028145,14.028145,9.352097,10.91078,17.145511,17.145511,17.145511,18.704194,17.145511,14.028145,17.145511,17.145511,14.028145,15.586828,20.262877,21.821559,21.821559,21.821559
25.549999,-32.732339,-35.849705,-35.849705,-45.201802,-29.614974,-28.056291,-28.056291,-28.056291,-23.380242,-21.821559,-20.262877,-26.497608,-17.145511,-17.145511,-10.91078,-9.352097,-6.234731,-9.352097,-7.793414,-7.793414,-4.676048,-4.676048,-3.117366,4.676048,3.117366,4.676048,6.234731,6.234731,10.91078,9.352097,6.234731,9.352097,7.793414,9.352097,9.352097,10.91078,12.469463,14.028145,15.586828,14.028145,10.91078,10.91078,14.028145,17.145511,18.704194,20.262877
25.6,-45.201802,-37.408388,-51.436533,-38.96707,-31.173656,-35.849705,-34.291022,-32.732339,-34.291022,-31.173656,-21.821559,-28.056291,-20.262877,-18.704194,-21.821559,-21.821559,-18.704194,-12.469463,-9.352097,-10.91078,-10.91078,-6.234731,-4.676048,-7.793414,-9.352097,-4.676048,-3.117366,-6.234731,-6.234731,-1.558683,4.676048,1.558683,4.676048,6.234731,6.234731,7.793414,6.234731,6.234731,6.234731,9.352097,12.469463,12.469463,9.352097,9.352097,10.91078,12.469463
25.65,-59.229947,-52.995216,-48.319167,-48.319167,-42.084436,-46.760485,-35.849705,-32.732339,-37.408388,-38.96707,-35.849705,-28.056291,-23.380242,-28.056291,-28.056291,-24.938925,-21.821559,-17.145511,-18.704194,-21.821559,-20.262877,-17.145511,-15.586828,-15.586828,-15.586828,-9.352097,-6.234731,-7.793414,-10.91078,-12.469463,-3.117366,-3.117366,-4.676048,-7.793414,-7.793414,1.558683,-1.558683,-1.558683,3.117366,-1.558683,3.117366,6.234731,6.234731,7.793414,9.352097,6.234731
25.700001,-62.347313,-56.112581,-57.671264,-48.319167,-43.643119,-51.436533,-43.643119,-40.525753,-34.291022,-29.614974,-34.291022,-40.525753,-38.96707,-37.408388,-32.732339,-24.938925,-26.497608,-29.614974,-24.938925,-24.938925,-24.938925,-23.380242,-24.938925,-28.056291,-20.262877,-17.145511,-20.262877,-17.145511,-14.028145,-15.586828,-18.704194,-12.469463,-14.028145,-10.91078,-9.352097,-9.352097,-4.676048,-6.234731,-9.352097,-9.352097,-7.793414,-3.117366,-4.676048,-3.117366,4.676048,6.234731
25.75,-67.023361,-68.582044,-59.229947,-59.229947,-57.671264,-57.671264,-52.995216,-49.87785,-45.201802,-48.319167,-45.201802,-32.732339,-29.614974,-40.525753,-40.525753,-37.408388,-35.849705,-35.849705,-34.291022,-32.732339,-32.732339,-26.497608,-29.614974,-29.614974,-31.173656,-24.938925,-18.704194,-23.380242,-18.704194,-17.145511,-17.145511,-20.262877,-17.145511,-15.586828,-17.145511,-10.91078,-9.352097,-7.793414,-10.91078,-12.469463,-9.352097,-6.234731,-6.234731,-9.352097,-10.91078,-7.793414
25.799999,-62.347313,-68.582044,-54.553899,-57.671264,-63.905996,-59.229947,-57.671264,-60.78863,-51.436533,-42.084436,-45.201802,-56.112581,-42.084436,-43.643119,-40.525753,-43.643119,-37.408388,-35.849705,-37.408388,-34.291022,-35.849705,-35.849705,-26.497608,-23.380242,-21.821559,-24.938925,-20.262877,-23.380242,-28.056291,-21.821559,-20.262877,-28.056291,-21.821559,-20.262877,-21.821559,-21.821559,-21.821559,-21.821559,-18.704194,-17.145511,-15.586828,-12.469463,-14.028145,-14.028145,-12.469463,-17.145511
25.85,-70.140727,-82.610189,-71.69941,-59.229947,-54.553899,-54.553899,-57.671264,-43.643119,-48.319167,-48.319167,-56.112581,-56.112581,-45.201802,-40.525753,-40.525753,-43.643119,-46.760485,-46.760485,-48.319167,-35.849705,-32.732339,-37.408388,-37.408388,-31.173656,-28.056291,-35.849705,-32.732339,-31.173656,-34.291022,-38.96707,-32.732339,-32.732339,-35.849705,-28.056291,-28.056291,-31.173656,-28.056291,-23.380242,-23.380242,-24.938925,-24.938925,-18.704194,-21.821559,-26.497608,-18.704194,-17.145511
25.9,-63.905996,-63.905996,-56.112581,-54.553899,-59.229947,-59.229947,-59.229947,-56.112581,-48.319167,-48.319167,-49.87785,-49.87785,-59.229947,-57.671264,-46.760485,-48.319167,-48.319167,-48.319167,-48.319167,-46.760485,-40.525753,-40.525753,-35.849705,-35.849705,-37.408388,-35.849705,-37.408388,-40.525753,-40.525753,-38.96707,-35.849705,-24.938925,-26.497608,-32.732339,-34.291022,-29.614974,-35.849705,-34.291022,-31.173656,-32.732339,-26.497608,-24.938925,-28.056291,-26.497608,-31.173656,-28.056291
25.950001,-48.319167,-57.671264,-59.229947,-56.112581,-56.112581,-52.995216,-48.319167,-59.229947,-54.553899,-51.436533,-54.553899,-52.995216,-51.436533,-42.084436,-45.201802,-48.319167,-52.995216,-49.87785,-51.436533,-51.436533,-49.87785,-43.643119,-42.084436,-43.643119,-40.525753,-40.525753,-43.643119,-34.291022,-40.525753,-43.643119,-42.084436,-35.849705,-35.849705,-32.732339,-38.96707,-38.96707,-35.849705,-37.408388,-34.291022,-32.732339,-32.732339,-37.408388,-35.849705,-32.732339,-32.732339,-31.173656
26,-59.229947,-52.995216,-56.112581,-59.229947,-56.112581,-56.112581,-51.436533,-52.995216,-51.436533,-48.319167,-52.995216,-43.643119,-45.201802,-48.319167,-49.87785,-52.995216,-48.319167,-46.760485,-43.643119,-43.643119,-45.201802,-40.525753,-42.084436,-43.643119,-43.643119,-45.201802,-43.643119,-42.084436,-42.084436,-37.408388,-37.408388,-43.643119,-40.525753,-34.291022,-40.525753,-43.643119,-40.525753,-38.96707,-37.408388,-35.849705,-34.291022,-29.614974,-28.056291,-32.732339,-31.173656,-32.732339
26.049999,-43.643119,-48.319167,-49.87785,-49.87785,-43.643119,-48.319167,-46.760485,-43.643119,-45.201802,-48.319167,-52.995216,-56.112581,-43.643119,-43.643119,-46.760485,-48.319167,-54.553899,-48.319167,-43.643119,-42.084436,-43.643119,-48.319167,-51.436533,-51.436533,-52.995216,-51.436533,-40.525753,-40.525753,-48.319167,-48.319167,-51.436533,-49.87785,-45.201802,-46.760485,-49.87785,-51.436533,-43.643119,-43.643119,-40.525753,-29.614974,-31.173656,-32.732339,-40.525753,-42.084436,-37.408388,-34.291022
